Index,demand
418,0.024616626697830192
419,0.11872074512610226
420,0.12220955149635832
421,0.042813945788790574
422,0.0779548736735213
423,0.023118814953224865
424,0.722247506622067
425,1.0136356708971266
426,0.828824410943392
427,0.034101689791033125
428,0.03321367080311903
429,0.2598260980777919
430,0.15457506348470235
431,0.03210123514844247
432,0.011685919504622189
433,0.017606792113207603
434,0.01731320772070446
435,0.06521142339662792
436,0.12283252997113382
437,0.06798828124858049
438,0.40952619289890746
439,0.5939870038290024
440,0.09595833183502747
441,0.15263196310161056
442,0.1493203595604491
443,0.27092562095407746
444,0.09598692200523398
445,0.24836241674638657
446,0.1003727583679683
447,0.02467351935871817
448,0.07874247474431217
449,0.1137889756597089
450,0.10981476733568935
451,0.052404756537782184
452,0.024504309694203093
453,0.29233047115370153
454,0.39660704516193923
455,0.15561257758748
456,0.06800385830502015
457,0.03211122370427206
458,0.2613975673757295
459,0.08281673455805809
460,0.2799758127464099
461,0.03040170650129008
462,0.04684140416522021
463,0.04171753558125276
464,0.01682296730889628
465,0.022983907435422755
466,0.05814499490602825
467,0.04656431748972149
468,0.26224849828025787
469,0.7480650630276692
470,0.4256897543920658
471,0.4055924335341417
472,0.1405811761859755
473,0.2119404509135853
474,0.24887749265021572
475,0.4140783145191722
476,0.10050644216020245
477,0.028131821078218884
478,0.03938141768640907
479,0.02910283988505831
480,0.24962224233888766
481,0.1593652286822907
482,0.05555201280454511
483,0.27079791026143785
484,0.27697384526065405
485,0.2743057306019134
486,1.0449608782499944
487,0.11112675484038884
488,0.028076053044797024
489,0.13774908364885513
490,0.23597112006328613
491,0.035033398676398445
492,0.07329210036874308
493,0.38103629500429714
494,0.008794432706244462
495,0.074524569373661
496,0.04753580484432053
497,0.04618785047582112
498,0.06742387750964252
499,0.2511264554184082
500,0.4077891377457447
501,0.38746936966505036
502,0.5644707731827465
503,0.4300384113614756
504,0.18992628194097383
505,0.17907853511770902
506,0.2631751045413593
507,0.015485432872385782
508,0.019761498736787085
509,0.1516424852833448
510,0.09460911499934138
511,0.052763714273659806
512,0.17856227815063777
513,0.18238655649188545
514,0.5121359741932501
515,0.1805015444170445
516,0.02591333372624138
517,0.07317215390938789
518,0.13607206263032806
519,0.0894384384407708
520,0.05956199531932643
521,0.017774152194697076
522,0.00899424770057982
523,0.012268961993859497
524,0.03513467006573176
525,0.06549765085652685
526,0.1100408949512871
527,0.11814922076467953
528,0.15870636434260132
529,0.4013090167927033
530,0.8331472936839375
531,0.4372558404148767
532,0.41114725852389156
533,0.6383322961244371
534,0.10488758761753236
535,0.016538403952198643
536,0.050290495981560934
537,0.06794816696668898
538,0.13625257956071066
539,0.1903711708353236
540,0.07772348751424502
541,0.025740320252354766
542,0.0635765523479245
543,0.15717310254628722
544,0.0209541868615575
545,0.012511890075787306
546,0.05905164324177534
547,0.14129968055970213
548,0.025196383241902022
549,0.02184035460434683
550,0.0431842061658815
551,0.023766833401861937
552,0.009456220577926477
553,0.03831529632311784
554,0.09830276213888847
555,0.06799340801151081
556,0.11530205580668461
557,0.2581567285921673
558,0.39764666566871365
559,0.38594751479151396
560,0.844837768830316
561,0.6945883653944358
562,0.40426232665444006
563,0.09948108241394985
564,0.03546983950926756
565,0.020249347570823927
566,0.06299546990295496
567,0.11870514485033191
568,0.015782423439318845
569,0.03822435184755064
570,0.4594903207575225
571,0.06626551993689243
572,0.022917006359719817
573,0.07171810095836728
574,0.04804106209888789
575,0.09710675072128674
576,0.0496569558846505
577,0.06060511392551844
578,0.026989044821772785
579,0.05022985055668273
580,0.016164335563222342
581,0.016346211062605177
582,0.03253199119695645
583,0.11021929348354513
584,0.1352349824786473
585,0.4721606837240735
586,0.3736611033265039
587,0.24670940495477095
588,0.8705582791596046
589,0.3983536230083253
590,0.44416680992230695
591,0.12484729703004348
592,0.03994556197016648
593,0.023146434319703892
594,0.047657189937509906
595,0.054774040061503534
596,0.06523740484228902
597,0.039968863642997135
598,0.04476333088299769
599,0.4342288347368515
600,0.11049318068352997
601,0.2547756324651106
602,0.04395023338461365
603,0.10080508606165645
604,0.12660214162314887
605,0.15037041170685023
606,0.2700152824230059
607,0.03537211826396524
608,0.025864687545762505
609,0.049671562858119814
610,0.1905431694784036
611,0.5533542872407818
612,0.35695565562092146
613,0.2849755271569131
614,0.16072522732077826
615,0.36932376633310515
616,0.1738053216059921
617,0.07288361341999403
618,0.02260735778667439
619,0.06413025340417985
620,0.03661067032550337
621,0.11617716757036277
622,0.27694406801254756
623,0.05512028598286709
624,0.28837040590545515
625,0.0405320823038018
626,0.07387361719600197
627,0.19050069219970622
628,0.05564193162798249
629,0.013825467388647905
630,0.14597706841128671
631,0.15829162971312136
632,0.04589384701747218
633,0.24702696101913416
634,0.26380110888223796
635,0.0885317935131967
636,0.08414364883930125
637,0.027920082261455106
638,0.08236113231870841
639,0.08702140421623453
640,0.05981851872820422
641,0.12148695091252382
642,0.2502042627866107
643,0.04684592278730109
644,0.03711228285678056
645,0.03779130787011416
646,0.13773912485825401
647,0.01679794267650253
648,0.01834736643156232
649,0.08579711901805609
650,0.03702176448609313
651,0.03613466252836354
652,0.15483622361869676
653,0.04931188558624848
654,0.07043844366012723
655,0.013676395047041899
656,0.07508053466792995
657,0.19254881097798698
658,0.3565801567764918
659,0.4037353663079337
660,0.017109170165401116
661,0.017114152365992657
662,0.021297973125926628
663,0.030925197408462134
664,0.08545816351084273
665,0.023755088312579893
666,0.0695528140423726
667,0.13014746359406576
668,0.018536990507290994
669,0.02673163537529497
670,0.02124250959647609
671,0.02158494072966003
672,0.08869280852355904
673,0.11538734587037074
674,0.27282175781280504
675,0.01966586546497986
676,0.020351922143676367
677,0.06519865540528914
678,0.07951136301710024
679,0.11596054386944236
680,0.2569785905628096
681,0.030594593550679578
682,0.013297743476724204
683,0.006344400313840625
684,0.09881888555026636
685,0.026726900440496696
686,0.02166193763094535
687,0.08514914435115445
688,0.12368699706095967
689,0.05076814984645055
690,0.017193180223807128
691,0.012333809646408551
692,0.26865008982270777
693,0.019272901486164926
694,0.0347110896227387
695,0.25136311014556134
696,0.08711147518002717
697,0.05755148652372023
698,0.02194314930355587
699,0.03330507108412359
700,0.08845829597210174
701,0.3585106966270384
702,0.027029819328882074
703,0.017245025071993728
704,0.02534388723096285
705,0.05261020389766756
706,0.07074397465640044
707,0.14786671607005272
708,0.07142848433438259
709,0.17832076830208937
710,0.11738645484841521
711,0.027820961130724207
712,0.049244806717210966
713,0.03962604568563223
714,0.04043951595847667
715,0.16101751915007045
716,0.014151883371394594
717,0.01379829789779366
718,0.08276413864980778
719,0.021153459758464183
720,0.13088357136845127
721,0.05755737322773925
722,0.013748153639018792
723,0.28000940811315184
724,0.5494701154280871
725,0.2579992778845353
726,0.0277062020838647
727,0.06885569247843781
728,0.029076145855215636
729,0.08652699555525893
730,0.06669044460914501
731,0.07270421470879379
732,0.645323211520742
733,0.08768199275257645
734,0.019876134395343442
735,0.10029491916616126
736,0.09262547403800496
737,0.04615175858835431
738,0.14663903991574959
739,0.4459520746081812
740,0.08302679743766665
741,0.10583540558087198
742,0.024679204848517274
743,0.023244064156460326
744,0.025109933566924307
745,0.10450865903876833
746,0.02814648453270055
747,0.009511217298027437
748,0.020271287479501722
749,0.058301165735977004
750,0.025184580190691266
751,0.01425798507454415
752,0.0378207288670162
753,0.015151063506675161
754,0.07941046618332046
755,0.030918374783520938
756,0.026484981343948284
757,0.01757496577072069
758,0.042975203536760126
759,0.0907366110204849
760,0.12453765285795729
761,0.023445257662627235
762,0.07195914760531576
763,0.4454214167341092
764,0.05683891277321966
765,0.08478232945695821
766,0.03754211591189005
767,0.04441902015623522
768,0.059289333064691814
769,0.16124493862640643
770,0.03302238934054035
771,0.011324984142340604
772,0.014517716060192344
773,0.06183563512887248
774,0.08742923980397865
775,0.022312018270886157
776,0.24370326038007534
777,0.045865263052659914
778,0.024563938761832486
779,0.051236786326517236
780,0.272427570472975
781,0.02650493606801628
782,0.02270112078254234
783,0.02106904829044367
784,0.048137081121577344
785,0.04169486614597518
786,0.2529859239816736
787,0.07654308172214558
788,0.006326824921427479
789,0.01656689632418236
790,0.07007515705586759
791,0.13480270213569073
792,0.11465341278659577
793,0.0923997723197479
794,0.0834829061327221
795,0.027305512736278056
796,0.048359149719428146
797,0.0670275873943105
798,0.25605358366925984
799,0.09694239397779852
800,0.00996349648710492
801,0.02811969164864385
802,0.018699091762684947
803,0.012555939235119468
804,0.019534196403569952
805,0.015611423569852526
806,0.020211827596133488
807,0.00856757755257541
808,0.012048947294634661
809,0.01585056623625221
810,0.01571396879525653
811,0.026591205515065903
812,0.06213608094139517
813,0.06241053965837148
814,0.12444083210481369
815,0.010943582300320717
816,0.011755470092398808
817,0.11769536228455857
818,0.13615740868614662
819,0.011762615347913454
820,0.02645973910947182
821,0.011212422626393726
822,0.021791855513132636
823,0.02990021654671626
824,0.008582613626389754
825,0.016850426281585496
826,0.004963269451135665
827,0.014059479577893582
828,0.013251948689324878
829,0.01480879881284965
830,0.06272896594467614
831,0.036188882750882105
832,0.0156312574146807
833,0.018341995074934125
834,0.010005884382037162
835,0.010894287999840185
836,0.00989163235684595
837,0.06713702141698484
838,0.030854896102979604
839,0.05344659024844852
840,0.008661310522869671
841,0.026851813226389194
842,0.009052652340519354
843,0.07850255434222035
844,0.010787671113795538
845,0.010229936520595506
846,0.010143911410637474
847,0.09544140486625016
848,0.04235016249836449
849,0.054039633819591607
850,0.056604864109677785
851,0.0034635341924259353
852,0.08533512557973322
853,0.02123762608708952
854,0.011360663325685154
855,0.04548557515012612
856,0.04529903627023739
857,0.10729800592932348
858,0.03278135005863276
859,0.03844628727495079
860,0.0248533646762799
861,0.02169163790283886
862,0.013190983573894595
863,0.013615113686426247
864,0.01220616860327861
865,0.010727079124188056
866,0.025358797348454153
867,0.010582681624167188
868,0.016901849501794356
869,0.049414549283591014
870,0.026924879305569475
871,0.13570584000060404
872,0.017161933121294812
873,0.030801788380072484
874,0.014324528987904933
875,0.012030832103716759
876,0.015232684088995066
877,0.050701884981356776
878,0.019749900858007645
879,0.011729547120536895
880,0.02229144475588247
881,0.008587439987027616
882,0.007721339291073111
883,0.039533030392636406
884,0.08355658369883576
885,0.019163421311258273
886,0.0802799608621516
887,0.022911294138879153
888,0.045434398542264845
889,0.03608784085206189
890,0.05684608864740188
891,0.035022720289043636
892,0.07679143532618705
893,0.030209610639526777
894,0.034834793290173575
895,0.03409259039123706
896,0.03536724137759318
897,0.09497745131876403
898,0.043507701683870435
899,0.04254171726909918
900,0.06414312920302755
901,0.13041218431027907
902,0.237034432739639
903,0.035564945905022814
904,0.031034246763269085
905,0.10544773102697128
906,0.044899349564934576
907,0.3689981301615394
908,0.03749473426198205
909,0.1186044549545256
910,0.044820819223195044
911,0.009564498539965351
912,0.011494492010895117
913,0.23744671876836979
914,0.045181661032954394
915,0.5394843692743813
916,0.11571582538214753
917,0.027856495916023735
918,0.09601148316129213
919,0.03685061446360284
920,0.023949965759207676
921,0.03305096472735767
922,0.01609961763084224
923,0.013335054805832523
924,0.08728801786486573
925,0.06955701007588933
926,0.12086862239865657
927,0.4107681881418465
928,0.03690142915808515
929,0.04176821006341268
930,0.02124740841708476
931,0.07683336843955339
932,0.11669396460105076
933,0.016935448935933652
934,0.04258562295477444
935,0.0257244968412427
936,0.04884475023531411
937,0.04598627452662942
938,0.4266113785369668
939,0.08499086653909238
940,0.08307858463412009
941,0.2974830074454019
942,0.05806156105714479
943,0.4196030484273958
944,0.013705740569111596
945,0.05166908938191855
946,0.1195839492477272
947,0.028136434569070966
948,0.027705829113713828
949,0.046599797577874455
950,0.013438204416902608
951,0.06996147103283079
952,0.07506575974763682
953,0.03542150337125239
954,0.022807784447804902
955,0.04212744417532054
956,0.2942952773307545
957,0.026197048929558174
958,0.02852440956591821
959,0.03674158034972477
960,0.03492804753108435
961,0.05106512043839425
962,0.02273676485811751
963,0.035475358669013364
964,0.05885554289367729
965,0.04209099108724069
966,0.02316327078670992
967,0.04308966751068807
968,0.101933409588453
969,0.11671020350553868
970,0.01594687617527969
971,0.007374048898204416
972,0.010635514687627403
973,0.09439959762249733
974,0.23486587277160104
975,0.01642564319479214
976,0.03720044955555146
977,0.1302643390362621
978,0.28014628850463824
979,0.07162948823173748
980,0.02922727450578882
981,0.015823670191788042
982,0.018185308603148674
983,0.0075976099228268
984,0.04245656163860311
985,0.011071571862665587
986,0.08110689629166738
987,0.2530763398956768
988,0.2820840064089799
989,0.03662080297708898
990,0.02586182920057233
991,0.015570939897876342
992,0.012180443566330607
993,0.028170175816541587
994,0.025965439830380695
995,0.14202485638690696
996,0.017137280850538117
997,0.044617375927953104
998,0.024991822407167193
999,0.022425778388347844
1000,0.09226766040025948
1001,0.47026773097082064
1002,0.017917334986402373
1003,0.028811829126501067
1004,0.025111708139867267
1005,0.025684678081997092
1006,0.044034358783017175
1007,0.041848060811832684
1008,0.020909213873282997
1009,0.0982456754467287
1010,0.15122144292448522
1011,0.09404616513161268
1012,0.07547625814748773
1013,0.052317053109536577
1014,0.0040863792461788345
1015,0.025779644774588936
1016,0.02730172630686485
1017,0.03296111746678018
1018,0.010886273009980851
1019,0.04422733478913862
1020,0.05328197367939605
1021,0.23130009188400932
1022,0.0332102934263992
1023,0.05634363599733634
1024,0.03738460063858055
1025,0.02093732548065616
1026,0.019746065344910333
1027,0.024759883873557837
1028,0.039879385937932534
1029,0.027316207236924146
1030,0.08986157177016439
1031,0.14475897789939435
1032,0.17442356752620647
1033,0.04549854790267657
1034,0.05006432350528427
1035,0.045911958533222184
1036,0.09482721156320269
1037,0.047507159739863185
1038,0.017723438585257736
1039,0.06616777441457092
1040,0.01692272655533439
1041,0.01880306364917753
1042,0.10718101225457716
1043,0.026524968509108824
1044,0.016632219137676624
1045,0.02693716471874973
1046,0.05979639941317645
1047,0.08813773138621525
1048,0.23239156475795889
1049,0.21986432929770072
1050,0.23535297033471855
1051,0.07772085617559733
1052,0.04858808309360819
1053,0.021246637320031184
1054,0.04908351024456186
1055,0.04630645603661421
1056,0.08570962170441568
1057,0.0407800941467671
1058,0.597793373666347
1059,0.13554874376270115
1060,0.02255194308015922
1061,0.1302339655032527
1062,0.061072310710636984
1063,0.0454640883582726
1064,0.02225206562861893
1065,0.018343765835545315
1066,0.011170006256922438
1067,0.04221173712388389
1068,0.017103961994521265
1069,0.0033363120883167776
1070,0.01707901744676926
1071,0.020074750610740395
1072,0.056638576193099394
1073,0.04220301285480348
1074,0.07815064281264872
1075,0.07516290188217833
1076,0.1281971389895218
1077,0.15645362799017115
1078,0.3583399502578904
1079,0.06999301272434388
1080,0.032740310716332065
1081,0.08087729225205123
1082,0.017952876949412142
1083,0.041510448243605155
1084,0.025214625031095412
1085,0.05509069975676651
1086,0.05503761424474261
1087,0.13896836935527287
1088,0.05209827344559566
1089,0.1002769977169344
1090,0.04885408465852989
1091,0.07550573287429357
1092,0.039241214446320824
1093,0.027663918457816176
1094,0.020536482471757163
1095,0.10554876646354769
1096,0.011876476495474677
1097,0.03279794188474526
1098,0.05295790083893152
1099,0.032935257718797725
1100,0.005063109056922437
1101,0.009150112340321957
1102,0.021663727723041894
1103,0.033637093182022244
1104,0.05584655976729922
1105,0.08754479416383572
1106,0.14434285775412226
1107,0.13094636315777763
1108,0.1796835185470762
1109,0.11890967267521431
1110,0.11829579334120058
1111,0.014704004427766877
1112,0.09856877808575945
1113,0.013985299086625158
1114,0.05545461306516563
1115,0.013567589971948298
1116,0.04113172250003089
1117,0.10661538284800012
1118,0.03454588150978972
1119,0.029641082040033632
1120,0.04911477814119161
1121,0.03796673326860596
1122,0.01802275621925505
1123,0.05251321152843647
1124,0.09782215960725169
1125,0.04255531846361023
1126,0.05790335325794074
1127,0.02507768743994202
1128,0.028900847217977716
1129,0.05100786879339162
1130,0.011933833648808644
1131,0.034840379943410854
1132,0.03683279694441026
1133,0.07402154852631544
1134,0.15584770517915186
1135,0.4222009581303113
1136,0.13088380829011761
1137,0.1373915446522007
1138,0.0758983802102861
1139,0.08697872206103197
1140,0.0892236475937454
1141,0.09208721154233074
1142,0.06625415769915038
1143,0.014750749743919774
1144,0.02570602217334202
1145,0.2625915734821153
1146,0.07280538290636504
1147,0.09555520909250388
1148,0.06001646450611299
1149,0.09609887604102971
1150,0.02303677634697071
1151,0.024427760237843994
1152,0.01080062050130982
1153,0.01865218248587265
1154,0.040742037343124295
1155,0.12201537681520278
1156,0.0562660800241683
1157,0.04835850282018749
1158,0.1417219314852456
1159,0.5615762797643612
1160,0.11331558638385245
1161,0.027692693869871512
1162,0.23965571516293294
1163,0.07320808822931571
1164,0.25026279908600535
1165,0.2509668815370817
1166,0.08090188113144473
1167,0.04845094482033014
1168,0.0301819979477025
1169,0.09890440112673818
1170,0.2528737706981412
1171,0.0581770788369442
1172,0.2531026151018477
1173,0.10632558513163656
1174,0.07710408658020906
1175,0.010780601967785484
1176,0.004674045397055406
1177,0.013935309837144085
1178,0.01967659485217828
1179,0.04950879612322691
1180,0.0716231702265835
1181,0.017818062633203874
1182,0.16057999856229702
1183,0.1761208646623042
1184,0.12753905829374224
1185,0.09271746496727458
1186,0.03851219800416813
1187,0.12758433505052222
1188,0.24619116263794516
1189,0.25384234162451336
1190,0.06828523395006833
1191,0.01805930127656925
1192,0.053108950225940386
1193,0.025658664148155628
1194,0.05785139348694925
1195,0.458586369957214
1196,0.03899339262943377
1197,0.06251357392224792
1198,0.28093929837494125
1199,0.25909177064355604
1200,0.015065755666988293
1201,0.008298987192810353
1202,0.038224435886006616
1203,0.06297047322266908
1204,0.14792137770578057
1205,0.15656008724891388
1206,0.12252035714464993
1207,0.11540059261670049
1208,0.26911871250727565
1209,0.25369557418605915
1210,0.15599227251838177
1211,0.25362729468474304
1212,0.36892025851977023
1213,0.07661960648525473
1214,0.0226012704791207
1215,0.051721098429919385
1216,0.09328176272193905
1217,0.05398865637470571
1218,0.20055001226096347
1219,0.7951543519830897
1220,0.01993710448755466
1221,0.08036159647372058
1222,0.3935241824517183
1223,0.019525239232101452
1224,0.049835526614245944
1225,0.27463831590042503
1226,0.01309282171971159
1227,0.014229601360161095
1228,0.0432301348355106
1229,0.08778371091703328
1230,0.02600270570315919
1231,0.03771685319769214
1232,0.01710569323556703
1233,0.15822482438055302
1234,0.06415353108679142
1235,0.110478637882935
1236,0.19385066129402398
1237,0.17177432519228736
1238,0.24851661412432133
1239,0.3586430139673528
1240,0.2488886938103554
1241,0.02886933404771678
1242,0.26367147363775106
1243,0.248457861847255
1244,0.14732581982542353
1245,0.7926554431632868
1246,0.4059504733602307
1247,0.27520327102118625
1248,0.02027912426585849
1249,0.027829696122095706
